time_series,SurfacePressure,WindSpeed50M,WindDirection50M,Rain,Specific Humidity at 2m,Tempreture2M,ALLSKY_SFC_SW_DIFF,ALLSKY_SRF_ALBEDO,ALLSKY_SFC_UVB,ALLSKY_SFC_PAR_TOT,Sea Level
2018-12-18 23:00:00,98.73,3.3,253.24,0.0,17.33,24.96,90.06,0.06,0.01,308.99,970
2018-12-19 23:00:00,98.91,3.39,138.55,0.27,17.88,24.42,285.24,0.05,1.22,54.29,781
2018-12-20 23:00:00,98.92,1.78,32.64,0.58,16.66,24.69,342.11,0.05,0.61,158.34,686
2018-12-21 23:00:00,98.86,5.18,109.12,0.44,17.64,24.19,380.03,0.04,1.45,0.02,724
2018-12-22 23:00:00,98.8,5.33,112.58,0.02,18.8,24.93,405.78,0.05,2.05,284.94,862
2018-12-23 23:00:00,98.78,7.68,110.04,0.0,18.8,25.43,106.61,0.06,0.83,202.86,1108
2018-12-24 23:00:00,98.71,7.69,99.18,0.0,19.04,25.55,256.83,0.04,0.84,251.59,1426
2018-12-25 23:00:00,98.58,8.0,110.75,0.11,18.98,25.33,189.01,0.09,0.01,336.89,1731
2018-12-26 23:00:00,98.4,8.53,123.41,0.06,18.13,25.03,183.06,0.02,1.89,128.58,1926
2018-12-27 23:00:00,98.3,7.81,116.23,0.24,18.86,25.13,506.48,0.07,1.92,262.66,1952
2018-12-28 23:00:00,98.43,8.79,116.61,0.75,18.43,25.01,1.79,0.05,1.31,182.95,1820
2018-12-29 23:00:00,98.21,8.19,116.81,0.28,18.49,24.73,224.95,0.05,1.41,282.34,1596
2018-12-30 23:00:00,98.08,4.89,83.31,0.11,17.15,23.73,118.41,0.05,0.86,133.62,1349
2018-12-31 23:00:00,97.69,9.26,142.06,0.82,17.52,24.34,240.23,0.05,0.13,223.48,1145
2019-01-01 23:00:00,98.08,8.29,143.97,0.0,16.91,24.1,102.4,0.05,0.01,92.53,988
2019-01-02 23:00:00,98.21,9.38,121.27,0.02,16.66,23.99,354.02,0.05,1.16,313.45,862
2019-01-03 23:00:00,98.2,10.93,129.84,0.09,16.78,23.9,308.19,0.05,1.02,135.28,819
2019-01-04 23:00:00,98.06,11.34,109.56,0.25,19.23,25.09,351.13,0.05,0.01,210.11,879
2019-01-05 23:00:00,97.92,11.19,156.94,0.24,18.62,24.61,290.74,0.05,0.01,140.34,1048
2019-01-06 23:00:00,98.06,9.86,136.57,0.47,18.31,24.59,343.81,0.05,1.49,405.76,1180
2019-01-07 23:00:00,98.26,6.19,140.06,0.05,17.46,24.03,539.56,0.05,1.84,167.55,1300
2019-01-08 23:00:00,98.3,3.24,152.14,0.06,17.27,24.12,13.26,0.07,1.54,0.02,1453
2019-01-09 23:00:00,98.36,4.21,42.75,0.03,19.59,25.45,443.64,0.04,1.21,124.9,1570
2019-01-10 23:00:00,98.44,6.18,29.22,3.26,20.02,25.81,70.63,0.04,0.9,408.03,1662
2019-01-11 23:00:00,98.46,4.28,39.3,0.29,18.98,25.26,117.54,0.04,1.84,204.46,1704
2019-01-12 23:00:00,98.47,4.11,357.27,0.13,18.31,25.06,177.08,0.05,2.14,304.66,1711
2019-01-13 23:00:00,98.24,2.59,324.97,0.2,19.41,25.73,137.33,0.07,1.48,179.02,1628
2019-01-14 23:00:00,98.3,3.09,36.67,1.25,19.17,25.78,214.48,0.05,1.7,315.96,1508
2019-01-15 23:00:00,98.38,3.22,37.7,0.45,19.17,25.81,133.18,0.07,0.24,185.6,1337
2019-01-16 23:00:00,98.29,6.04,43.85,0.21,20.08,26.12,411.87,0.06,0.55,209.81,1166
2019-01-17 23:00:00,98.33,4.83,72.77,0.66,20.32,26.21,284.9,0.06,1.52,330.4,961
2019-01-18 23:00:00,98.34,7.42,346.97,4.12,20.51,26.45,112.86,0.06,1.02,218.05,786
2019-01-19 23:00:00,98.49,7.28,39.99,0.51,19.35,25.3,63.17,0.05,0.8,165.74,700
2019-01-20 23:00:00,98.63,4.76,48.93,1.88,18.62,24.83,194.57,0.06,0.66,329.63,807
2019-01-21 23:00:00,98.6,2.65,220.69,0.05,18.62,25.11,207.37,0.06,1.36,137.06,1052
2019-01-22 23:00:00,98.46,6.03,133.53,0.04,18.62,24.89,293.95,0.07,2.09,417.21,1356
2019-01-23 23:00:00,98.47,6.06,117.39,0.07,18.49,24.77,227.0,0.06,1.75,369.55,1691
2019-01-24 23:00:00,98.53,5.53,127.24,0.04,18.01,24.8,429.92,0.07,1.22,492.02,1936
2019-01-25 23:00:00,98.46,5.78,111.57,0.03,17.82,24.62,219.17,0.05,1.4,200.3,1982
2019-01-26 23:00:00,98.45,5.66,106.76,0.01,17.33,24.57,168.92,0.08,1.32,379.92,1905
2019-01-27 23:00:00,98.52,4.7,117.55,0.25,17.82,24.86,309.25,0.07,1.4,302.76,1738
2019-01-28 23:00:00,98.38,5.63,70.38,1.88,18.37,24.71,172.23,0.05,0.48,47.19,1489
2019-01-29 23:00:00,98.34,7.92,103.75,0.22,18.13,24.42,63.1,0.06,0.06,327.07,1237
2019-01-30 23:00:00,98.38,7.42,117.62,0.09,16.85,24.0,239.09,0.06,0.65,108.87,997
2019-01-31 23:00:00,98.32,5.64,101.26,0.06,17.03,24.25,60.49,0.07,0.35,73.97,827
2019-02-01 23:00:00,98.38,3.49,93.98,0.15,18.25,24.83,249.4,0.05,0.57,36.35,820
2019-02-02 23:00:00,98.33,4.27,61.23,0.4,19.53,25.59,294.89,0.05,0.5,325.82,851
2019-02-03 23:00:00,98.28,5.82,69.81,0.93,19.65,25.61,537.8,0.06,0.06,95.76,961
2019-02-04 23:00:00,98.15,8.64,79.63,0.64,19.41,25.48,252.94,0.1,0.87,32.7,1089
2019-02-05 23:00:00,98.15,7.84,81.86,0.04,18.68,25.21,80.1,0.04,0.01,195.32,1261
2019-02-06 23:00:00,98.08,6.4,129.35,0.08,19.29,25.23,92.1,0.04,0.48,240.28,1467
2019-02-07 23:00:00,97.69,5.29,168.94,0.18,19.9,25.72,323.19,0.05,1.28,7.51,1589
2019-02-08 23:00:00,97.57,5.78,146.7,0.05,20.26,25.98,359.99,0.03,0.81,225.86,1733
2019-02-09 23:00:00,97.74,5.42,169.63,0.01,18.92,25.28,46.15,0.07,2.43,307.21,1832
2019-02-10 23:00:00,97.78,3.99,141.52,0.01,18.68,24.98,192.93,0.09,2.41,400.9,1860
2019-02-11 23:00:00,97.75,7.11,163.0,0.06,18.37,24.86,278.51,0.06,2.7,94.96,1815
2019-02-12 23:00:00,97.78,3.37,157.78,0.02,16.24,23.94,203.88,0.03,0.01,217.79,1722
2019-02-13 23:00:00,97.86,1.8,181.74,0.73,18.37,25.58,128.38,0.02,1.78,237.74,1536
2019-02-14 23:00:00,98.19,6.11,17.42,0.3,19.35,25.73,453.42,0.05,1.7,177.44,1286
2019-02-15 23:00:00,98.27,6.08,5.9,0.34,19.9,25.87,338.29,0.06,1.39,29.35,1026
2019-02-16 23:00:00,98.4,5.47,5.91,0.14,20.14,25.93,155.41,0.04,2.52,0.02,794
2019-02-17 23:00:00,98.44,4.45,11.13,0.17,20.26,26.28,121.39,0.04,2.51,251.75,626
2019-02-18 23:00:00,98.54,3.79,14.09,0.16,19.78,26.69,81.55,0.1,1.83,0.02,669
2019-02-19 23:00:00,98.49,3.05,67.05,0.32,19.71,26.23,176.62,0.07,1.28,0.02,901
2019-02-20 23:00:00,98.51,3.63,109.1,0.32,19.78,26.22,409.5,0.06,1.91,91.21,1238
2019-02-21 23:00:00,98.57,3.72,123.42,0.36,19.23,25.73,231.85,0.05,0.9,185.2,1569
2019-02-22 23:00:00,98.64,7.77,120.43,0.0,17.03,24.75,180.0,0.03,1.1,165.86,1791
2019-02-23 23:00:00,98.55,5.4,117.75,0.0,16.3,24.43,141.96,0.05,0.85,278.06,1942
2019-02-24 23:00:00,98.42,4.99,118.21,0.0,16.78,24.45,155.4,0.07,0.9,435.42,1944
2019-02-25 23:00:00,98.29,4.62,155.34,0.0,14.53,23.6,135.96,0.1,1.73,263.93,1844
2019-02-26 23:00:00,98.12,6.33,195.53,0.01,16.11,23.85,350.45,0.05,2.08,352.77,1698
2019-02-27 23:00:00,98.0,6.78,243.38,0.04,18.86,25.55,318.25,0.05,0.21,182.95,1454
2019-02-28 23:00:00,98.2,2.44,277.35,0.84,18.98,25.96,88.14,0.05,0.85,294.27,1176
2019-03-01 23:00:00,98.41,3.65,334.15,0.26,17.64,25.88,423.38,0.05,0.79,0.02,950
2019-03-02 23:00:00,98.64,5.06,17.71,0.04,19.1,25.93,231.73,0.03,2.21,157.99,812
2019-03-03 23:00:00,98.89,3.65,62.01,0.23,18.62,25.76,219.64,0.07,0.83,203.94,783
2019-03-04 23:00:00,98.91,2.89,44.01,0.19,18.49,25.63,171.57,0.05,2.49,214.75,802
2019-03-05 23:00:00,98.88,4.71,88.29,0.75,18.07,24.92,217.95,0.05,1.17,247.44,911
2019-03-06 23:00:00,98.74,7.38,76.21,0.09,18.43,25.13,168.89,0.04,0.45,361.25,1066
2019-03-07 23:00:00,98.88,7.06,87.53,0.61,17.94,24.6,315.79,0.05,1.64,285.4,1234
2019-03-08 23:00:00,98.92,6.66,95.18,0.0,16.11,24.23,98.08,0.09,1.9,292.47,1392
2019-03-09 23:00:00,98.95,6.4,101.47,0.1,16.72,24.63,316.36,0.05,1.39,204.65,1529
2019-03-10 23:00:00,98.96,6.0,140.55,0.47,17.52,24.19,17.73,0.05,0.91,73.03,1679
2019-03-11 23:00:00,98.92,5.34,129.89,0.15,17.33,24.09,46.93,0.03,0.05,262.75,1784
2019-03-12 23:00:00,98.77,6.29,101.6,0.23,18.43,24.74,220.9,0.06,0.21,296.17,1835
2019-03-13 23:00:00,98.65,6.14,102.05,0.29,18.43,25.04,408.16,0.06,1.59,62.11,1798
2019-03-14 23:00:00,98.52,4.65,98.69,0.29,18.25,24.88,73.7,0.06,1.17,307.67,1662
2019-03-15 23:00:00,98.54,4.59,109.27,0.06,18.49,24.87,102.01,0.07,1.24,492.02,1379
2019-03-16 23:00:00,98.69,7.64,125.35,0.03,17.88,24.8,134.21,0.03,0.24,147.24,1063
2019-03-17 23:00:00,98.64,6.01,131.68,0.07,17.03,24.03,146.75,0.08,0.71,152.17,746
2019-03-18 23:00:00,98.65,4.2,119.76,0.16,17.03,24.15,94.48,0.06,1.41,229.24,589
2019-03-19 23:00:00,98.71,3.63,108.98,0.45,17.33,24.19,118.35,0.07,1.24,185.62,559
2019-03-20 23:00:00,98.77,4.08,75.25,0.08,17.52,24.38,180.96,0.09,1.09,242.93,726
2019-03-21 23:00:00,98.84,4.88,85.78,0.41,18.19,25.07,386.86,0.05,1.01,314.49,1012
2019-03-22 23:00:00,98.88,3.23,50.11,0.24,17.46,24.54,362.67,0.05,0.01,94.7,1325
2019-03-23 23:00:00,98.95,6.76,107.91,1.34,18.01,24.7,66.86,0.04,1.07,169.44,1620
2019-03-24 23:00:00,98.9,6.4,90.07,0.34,17.21,23.75,75.0,0.05,0.18,67.78,1826
2019-03-25 23:00:00,98.95,8.18,95.92,1.83,16.72,23.36,32.06,0.05,0.6,109.89,1934
2019-03-26 23:00:00,98.58,8.2,130.36,0.19,17.4,23.61,154.31,0.05,0.01,164.0,1915
2019-03-27 23:00:00,98.49,3.46,108.31,0.01,16.78,23.52,145.31,0.05,0.01,67.99,1761
2019-03-28 23:00:00,98.44,4.35,12.12,0.03,17.09,24.17,140.79,0.03,0.63,72.72,1535
2019-03-29 23:00:00,98.56,3.09,105.55,0.1,18.68,25.32,114.27,0.15,1.38,277.57,1250
2019-03-30 23:00:00,98.62,5.13,350.37,0.64,19.29,25.51,238.88,0.05,0.06,178.45,1052
2019-03-31 23:00:00,98.63,3.7,316.03,0.93,18.92,25.48,278.29,0.03,0.46,213.56,869
2019-04-01 23:00:00,98.7,5.56,119.16,0.04,18.31,24.86,181.96,0.08,1.03,75.94,791
2019-04-02 23:00:00,98.84,6.75,120.93,0.0,17.46,24.23,148.91,0.04,1.33,338.4,781
2019-04-03 23:00:00,98.96,6.58,101.86,0.0,16.6,24.27,69.02,0.15,2.38,294.16,816
2019-04-04 23:00:00,98.9,3.99,89.1,0.0,16.97,24.1,98.47,0.08,1.8,420.91,926
2019-04-05 23:00:00,98.84,3.91,81.72,0.0,17.64,24.8,113.27,0.07,1.29,227.27,1079
2019-04-06 23:00:00,98.81,3.59,38.99,0.09,17.94,25.14,177.41,0.06,0.88,210.82,1271
2019-04-07 23:00:00,98.83,3.53,319.3,0.33,17.94,24.51,158.75,0.05,1.19,18.92,1498
2019-04-08 23:00:00,98.85,5.54,70.57,0.2,18.74,24.96,177.91,0.05,0.11,131.71,1660
2019-04-09 23:00:00,98.98,1.5,86.4,0.22,18.31,24.93,1.79,0.05,0.53,84.63,1790
2019-04-10 23:00:00,98.94,3.71,81.41,0.02,17.76,24.8,58.52,0.05,1.09,443.06,1875
2019-04-11 23:00:00,98.92,4.1,94.26,0.29,18.25,25.08,167.22,0.06,0.55,252.74,1851
2019-04-12 23:00:00,98.69,5.47,81.79,0.06,18.07,25.05,229.94,0.05,1.59,185.94,1717
2019-04-13 23:00:00,98.53,5.57,60.41,3.34,17.7,24.15,202.34,0.05,1.66,204.04,1533
2019-04-14 23:00:00,98.3,6.37,357.47,2.54,16.66,23.72,103.3,0.05,0.5,213.13,1212
2019-04-15 23:00:00,98.36,3.26,270.0,0.09,18.13,24.65,229.67,0.05,0.9,113.57,823
2019-04-16 23:00:00,98.56,5.61,106.16,0.96,19.41,25.26,264.01,0.05,0.35,251.27,572
2019-04-17 23:00:00,98.82,5.56,62.71,0.31,19.47,25.26,1.79,0.05,1.13,0.02,542
2019-04-18 23:00:00,98.86,8.01,98.41,0.65,19.71,25.62,141.72,0.05,1.83,166.14,655
2019-04-19 23:00:00,98.82,8.03,110.57,0.29,18.43,24.73,180.67,0.05,0.15,184.54,946
2019-04-20 23:00:00,98.84,9.42,109.32,0.74,18.13,24.58,351.3,0.05,1.44,82.23,1195
2019-04-21 23:00:00,98.93,7.8,102.78,1.09,18.01,24.56,320.49,0.06,1.03,291.87,1529
2019-04-22 23:00:00,98.89,8.98,98.25,0.22,17.7,24.33,157.43,0.05,0.01,145.23,1786
2019-04-23 23:00:00,98.62,8.29,79.79,0.82,19.35,25.17,60.33,0.05,0.3,123.97,1917
2019-04-24 23:00:00,98.56,9.63,127.46,0.18,18.74,24.85,42.03,0.05,1.23,186.89,1904
2019-04-25 23:00:00,98.5,8.52,117.34,0.4,19.29,25.18,403.84,0.07,0.01,125.38,1760
2019-04-26 23:00:00,98.46,8.39,116.85,0.4,19.04,25.01,74.95,0.05,1.02,58.74,1547
2019-04-27 23:00:00,98.37,7.64,8.0,0.09,19.9,25.58,263.92,0.01,0.49,23.93,1334
2019-04-28 23:00:00,98.41,7.44,325.31,0.79,19.23,25.26,56.87,0.01,1.75,284.97,1161
2019-04-29 23:00:00,98.53,6.41,203.41,0.11,17.76,24.23,155.48,0.03,1.05,310.5,956
2019-04-30 23:00:00,98.75,5.72,137.71,0.01,15.81,22.78,9.62,0.1,1.22,261.34,792
2019-05-01 23:00:00,98.93,7.38,133.11,0.01,15.44,22.62,108.64,0.09,0.84,125.09,712
2019-05-02 23:00:00,99.04,9.16,136.83,0.01,13.98,21.51,256.85,0.06,0.68,100.25,668
2019-05-03 23:00:00,98.9,9.5,130.16,0.0,12.82,20.9,250.51,0.06,0.19,207.28,755
2019-05-04 23:00:00,98.74,7.98,115.34,0.0,14.53,22.13,176.78,0.05,0.96,174.88,889
2019-05-05 23:00:00,98.72,9.88,109.74,0.03,17.58,23.91,295.45,0.03,0.71,399.12,1081
2019-05-06 23:00:00,98.85,10.24,104.53,0.16,18.49,24.66,1.79,0.05,1.06,24.64,1290
2019-05-07 23:00:00,98.92,7.28,116.78,0.01,16.42,23.49,61.4,0.05,0.9,141.89,1504
2019-05-08 23:00:00,98.95,7.55,116.3,0.0,14.71,22.46,127.67,0.06,1.53,306.92,1745
2019-05-09 23:00:00,98.95,7.5,105.22,0.08,15.93,22.93,205.26,0.05,1.28,261.98,1863
2019-05-10 23:00:00,99.13,8.35,111.57,0.01,15.2,22.75,63.64,0.11,0.47,222.12,1851
2019-05-11 23:00:00,99.12,6.98,114.9,0.0,14.16,21.23,146.76,0.09,0.01,0.02,1683
2019-05-12 23:00:00,98.92,9.6,91.54,0.11,16.91,23.63,130.14,0.08,0.8,252.81,1434
2019-05-13 23:00:00,99.02,6.66,109.03,0.0,14.34,22.05,425.14,0.06,0.62,137.15,1090
2019-05-14 23:00:00,99.01,6.79,127.81,0.01,13.12,21.19,133.66,0.06,0.92,247.54,747
2019-05-15 23:00:00,98.98,5.73,111.77,0.03,14.34,21.53,255.68,0.02,0.64,298.34,518
2019-05-16 23:00:00,98.98,8.07,107.93,0.01,14.16,21.66,126.9,0.07,0.15,211.23,431
2019-05-17 23:00:00,99.08,8.13,119.79,0.01,13.98,21.44,242.03,0.07,0.55,274.85,534
2019-05-18 23:00:00,99.04,8.24,102.71,0.01,13.92,21.48,189.02,0.05,0.87,235.67,746
2019-05-19 23:00:00,98.95,9.2,131.18,0.01,15.08,22.33,141.05,0.1,1.01,207.67,1011
2019-05-20 23:00:00,98.87,8.61,135.11,0.13,16.3,22.61,175.56,0.1,0.23,296.15,1321
2019-05-21 23:00:00,98.87,6.38,148.47,0.14,16.17,22.71,145.63,0.05,1.16,205.26,1574
2019-05-22 23:00:00,98.75,4.87,192.52,0.07,16.42,22.78,263.72,0.06,0.49,0.02,1770
2019-05-23 23:00:00,98.63,4.79,259.09,0.04,16.54,22.96,142.87,0.08,0.3,74.42,1804
2019-05-24 23:00:00,98.77,1.64,228.48,0.07,14.4,22.82,480.57,0.04,0.79,0.02,1723
2019-05-25 23:00:00,98.87,1.1,20.37,0.0,15.01,24.01,77.91,0.06,0.01,96.32,1580
2019-05-26 23:00:00,98.93,2.67,28.44,0.0,16.36,23.41,42.17,0.04,0.59,135.96,1425
2019-05-27 23:00:00,98.95,3.64,83.35,0.0,15.56,22.87,91.21,0.11,0.94,50.34,1200
2019-05-28 23:00:00,99.0,3.71,85.66,0.0,15.32,22.07,48.62,0.06,0.46,230.18,970
2019-05-29 23:00:00,99.0,6.69,114.71,0.02,16.3,23.12,37.71,0.17,1.34,214.86,790
2019-05-30 23:00:00,98.91,5.61,107.83,0.0,16.6,23.21,124.66,0.06,0.48,198.24,657
2019-05-31 23:00:00,98.89,3.89,91.15,0.0,15.99,22.86,137.91,0.02,0.89,310.55,587
2019-06-01 23:00:00,98.89,3.11,112.26,0.03,16.24,22.99,119.8,0.03,0.92,333.65,592
2019-06-02 23:00:00,98.9,6.59,163.26,0.02,15.87,22.62,99.28,0.06,0.31,421.25,671
2019-06-03 23:00:00,98.88,6.99,128.47,0.01,14.16,21.55,233.18,0.08,0.67,27.61,834
2019-06-04 23:00:00,98.92,6.62,89.32,0.0,14.16,21.66,1.79,0.08,0.37,127.09,1112
2019-06-05 23:00:00,98.98,5.5,92.28,0.01,16.42,22.87,100.69,0.07,1.29,216.31,1458
2019-06-06 23:00:00,99.07,3.99,123.01,0.01,16.78,23.34,140.36,0.08,0.13,134.27,1743
2019-06-07 23:00:00,99.06,8.14,169.89,0.13,16.05,22.58,8.21,0.07,0.46,190.03,1892
2019-06-08 23:00:00,99.03,7.85,151.55,0.0,11.84,20.26,75.28,0.08,0.76,44.62,1865
2019-06-09 23:00:00,99.04,6.35,127.0,0.0,12.08,20.29,209.04,0.06,0.75,140.42,1729
2019-06-10 23:00:00,98.87,5.43,94.04,0.22,15.5,21.78,154.17,0.06,0.31,219.86,1490
2019-06-11 23:00:00,98.8,2.33,159.56,0.21,15.56,22.33,217.79,0.04,0.54,65.54,1186
2019-06-12 23:00:00,98.82,3.03,156.08,0.0,14.71,21.7,1.79,0.15,0.74,189.4,858
2019-06-13 23:00:00,98.86,5.73,145.1,0.0,13.67,20.83,110.36,0.08,0.63,112.4,549
2019-06-14 23:00:00,99.02,6.21,132.4,0.0,12.7,20.18,129.9,0.1,1.02,363.25,437
2019-06-15 23:00:00,99.06,6.21,124.03,0.0,13.55,20.4,1.79,0.03,1.31,90.63,506
2019-06-16 23:00:00,99.15,6.07,122.11,0.01,14.65,21.22,245.52,0.05,0.47,15.78,698
2019-06-17 23:00:00,99.03,8.18,114.07,0.03,15.38,22.36,199.18,0.05,0.01,34.88,885
2019-06-18 23:00:00,98.95,5.93,111.8,0.03,16.3,22.39,146.18,0.04,0.46,23.62,1146
2019-06-19 23:00:00,99.01,6.14,121.73,0.26,16.97,22.99,218.67,0.06,0.78,259.73,1392
2019-06-20 23:00:00,99.01,7.26,121.84,0.01,14.71,21.66,228.99,0.08,0.36,199.8,1561
2019-06-21 23:00:00,98.98,5.65,105.07,0.03,14.53,21.48,72.12,0.05,0.91,208.54,1695
2019-06-22 23:00:00,98.88,5.51,86.75,0.01,14.77,21.65,167.14,0.06,0.77,191.79,1728
2019-06-23 23:00:00,99.09,5.44,101.6,0.0,15.2,21.99,54.46,0.02,0.73,212.37,1705
2019-06-24 23:00:00,99.27,7.61,80.25,0.02,17.52,23.83,86.06,0.02,0.92,369.79,1621
2019-06-25 23:00:00,99.15,4.35,106.16,0.0,16.42,23.06,72.0,0.02,0.35,124.59,1416
2019-06-26 23:00:00,99.18,9.47,113.69,0.01,15.69,22.99,216.24,0.09,0.16,162.96,1226
2019-06-27 23:00:00,99.08,9.17,106.27,0.09,15.99,22.76,197.38,0.08,0.21,217.24,1028
2019-06-28 23:00:00,99.1,10.85,106.27,0.38,15.93,22.75,54.49,0.05,0.28,257.94,828
2019-06-29 23:00:00,98.55,9.87,106.27,1.24,17.21,22.92,1.79,0.04,0.21,34.11,698
2019-06-30 23:00:00,98.61,3.17,315.0,2.12,17.52,23.47,136.48,0.06,0.41,143.04,650
2019-07-01 23:00:00,98.86,1.89,208.36,0.0,13.06,21.68,104.07,0.12,0.83,205.13,624
2019-07-02 23:00:00,99.14,3.25,113.67,0.0,14.04,21.55,70.74,0.09,0.74,239.87,803
2019-07-03 23:00:00,99.16,5.31,125.12,0.0,14.65,21.31,55.64,0.06,0.18,213.67,1057
2019-07-04 23:00:00,98.89,7.43,84.57,0.15,18.31,23.98,117.77,0.1,0.16,131.73,1355
2019-07-05 23:00:00,99.07,6.1,89.05,0.03,17.15,23.22,71.81,0.06,0.7,181.21,1673
2019-07-06 23:00:00,99.23,6.14,80.92,0.01,15.93,22.79,54.13,0.07,0.09,169.51,1868
2019-07-07 23:00:00,98.93,4.99,91.35,0.0,15.01,22.12,410.06,0.06,0.72,128.42,1951
2019-07-08 23:00:00,98.68,4.41,121.16,0.03,15.81,22.33,53.47,0.1,0.98,103.51,1864
2019-07-09 23:00:00,98.78,3.82,113.37,0.04,15.26,22.26,131.27,0.06,0.36,185.25,1583
2019-07-10 23:00:00,99.03,8.06,122.33,0.08,15.99,22.88,127.1,0.05,1.18,138.5,1233
2019-07-11 23:00:00,99.13,9.29,114.24,0.07,16.91,23.22,353.85,0.12,0.67,0.02,904
2019-07-12 23:00:00,99.1,7.36,116.67,0.03,16.6,22.91,206.47,0.05,0.47,96.2,671
2019-07-13 23:00:00,98.97,9.4,116.71,0.0,13.61,21.37,129.96,0.04,1.43,93.3,515
2019-07-14 23:00:00,98.81,4.85,96.66,0.0,13.12,20.51,66.09,0.04,1.02,11.89,570
2019-07-15 23:00:00,98.76,3.89,42.56,0.0,13.12,21.1,98.64,0.06,0.57,316.3,679
2019-07-16 23:00:00,98.7,2.53,229.51,0.0,14.1,21.53,121.87,0.05,1.29,285.65,861
2019-07-17 23:00:00,98.79,5.23,146.57,0.12,14.95,21.76,192.07,0.11,0.4,181.54,1057
2019-07-18 23:00:00,98.85,6.37,86.77,0.11,15.99,22.34,182.66,0.05,0.3,108.8,1249
2019-07-19 23:00:00,98.74,4.06,62.01,0.16,17.33,23.69,1.79,0.06,0.3,0.02,1469
2019-07-20 23:00:00,98.56,3.1,315.31,0.73,17.7,23.66,140.81,0.07,0.96,162.5,1606
2019-07-21 23:00:00,98.75,8.65,194.98,0.0,12.33,20.27,248.43,0.07,1.05,56.45,1650
2019-07-22 23:00:00,98.82,6.28,172.28,0.0,10.74,18.77,117.99,0.06,0.4,117.46,1656
2019-07-23 23:00:00,98.88,3.48,170.05,0.0,12.27,19.91,102.55,0.04,1.11,167.36,1589
2019-07-24 23:00:00,99.03,6.7,148.53,0.01,12.76,20.08,188.1,0.06,1.55,111.75,1454
2019-07-25 23:00:00,99.09,8.09,116.61,0.04,13.12,20.32,207.1,0.05,0.92,178.72,1275
2019-07-26 23:00:00,98.96,7.16,107.86,0.76,15.62,22.03,111.19,0.06,0.21,41.4,1068
2019-07-27 23:00:00,98.88,5.77,186.61,0.12,15.93,21.82,111.33,0.05,0.33,33.9,841
2019-07-28 23:00:00,98.87,4.22,71.87,0.59,17.46,23.18,1.79,0.05,0.35,107.14,650
2019-07-29 23:00:00,98.79,3.32,87.98,0.08,17.4,23.01,114.54,0.01,0.97,196.52,512
2019-07-30 23:00:00,98.78,4.72,125.3,0.02,16.91,23.15,119.0,0.06,0.79,103.69,475
2019-07-31 23:00:00,98.87,4.04,134.92,0.12,16.72,22.86,165.39,0.04,0.81,104.88,581
2019-08-01 23:00:00,99.11,8.54,146.27,0.08,14.4,21.08,357.47,0.05,0.07,220.13,837
2019-08-02 23:00:00,99.1,6.81,125.33,0.06,14.59,21.34,192.21,0.05,0.27,182.74,1188
2019-08-03 23:00:00,99.11,7.76,136.67,0.02,14.89,21.46,262.23,0.05,0.29,54.15,1550
2019-08-04 23:00:00,99.18,7.49,118.06,0.09,14.65,21.33,62.55,0.04,1.02,49.32,1797
2019-08-05 23:00:00,99.24,9.25,140.0,0.03,13.61,20.92,110.05,0.05,0.88,206.08,1861
2019-08-06 23:00:00,99.18,8.7,111.38,0.0,13.67,21.34,129.31,0.05,0.04,82.48,1762
2019-08-07 23:00:00,99.13,7.31,103.61,0.0,15.44,22.0,87.68,0.04,0.27,74.08,1540
2019-08-08 23:00:00,99.09,6.94,80.6,0.01,16.17,22.48,233.58,0.09,1.32,166.33,1268
2019-08-09 23:00:00,99.05,3.92,85.43,0.01,17.46,23.28,157.67,0.06,0.68,284.24,947
2019-08-10 23:00:00,99.06,6.02,80.44,0.0,16.66,22.69,144.71,0.12,0.92,248.86,664
2019-08-11 23:00:00,99.18,5.96,73.49,0.0,17.09,23.01,69.75,0.06,0.01,297.39,561
2019-08-12 23:00:00,99.29,3.73,70.81,0.0,14.1,21.58,111.23,0.11,0.17,306.42,545
2019-08-13 23:00:00,99.43,3.78,102.91,0.0,15.62,22.08,54.47,0.07,0.11,184.46,603
2019-08-14 23:00:00,99.28,6.45,111.31,0.0,15.38,21.99,82.12,0.06,0.8,426.87,728
2019-08-15 23:00:00,99.05,4.35,105.63,0.04,14.89,21.77,90.43,0.02,1.21,273.65,916
2019-08-16 23:00:00,99.08,8.92,150.07,0.06,14.83,21.62,177.75,0.06,1.28,231.17,1115
2019-08-17 23:00:00,99.06,8.28,122.94,0.02,14.53,21.46,291.61,0.05,0.63,289.25,1291
2019-08-18 23:00:00,98.97,5.67,116.32,0.01,15.08,21.75,366.62,0.04,0.66,278.53,1472
2019-08-19 23:00:00,98.87,6.6,156.13,0.05,14.59,21.26,255.44,0.08,0.51,241.06,1608
2019-08-20 23:00:00,98.76,4.09,166.52,0.09,14.71,21.5,204.5,0.08,1.01,0.02,1643
2019-08-21 23:00:00,98.89,4.54,151.67,0.0,12.45,20.34,78.65,0.05,0.01,147.07,1639
2019-08-22 23:00:00,98.93,6.3,102.47,0.05,14.95,21.74,210.78,0.05,0.01,74.57,1552
2019-08-23 23:00:00,98.84,3.97,322.27,0.6,18.25,24.23,264.43,0.07,0.85,168.88,1405
